Time,Gear,Vehicle speed km/h,Engine speed rpm,Current engine torque Nm,Actual clutch torque layer Nm,Boost pressure bar,Accelerator pedal value of the monitoring functions %,Vehicle acceleration m/s²,Exhaust pressure upstream of the turbine bar,Current speed of the turbocharger rpm,Rail pressure - actual value bar,Ambient temperature ° C,Engine temperature ° C,Transmission oil temperature ° C
325.6420,8.00,97.00,1521.00,120.06,116.40,0.61,16.00,0.26,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1521.00,120.06,116.40,0.61,16.00,0.26,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,120.06,116.40,0.61,16.00,0.26,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,116.40,0.61,16.00,0.26,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.61,16.00,0.26,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,16.00,0.26,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,0.26,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.59,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,120600.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,825.68,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
325.6420,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,97.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1476.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-22.65,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.20,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.22,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,82979.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
326.3270,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,96.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1466.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.91,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.07,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.18,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,61398.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,65.00
327.0110,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6940,8.00,95.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6940,8.00,94.00,1452.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.80,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.04,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,0.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.26,1.23,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.23,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,54837.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,430.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
327.6950,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1442.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,-23.68,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.03,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,7.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.29,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.24,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,52838.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,695.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
328.3940,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,94.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1408.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,12.02,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,0.00,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.06,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,14.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.27,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,1.30,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,58377.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,424.49,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.0760,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,93.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,171.33,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,153.40,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.19,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,35.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,-0.21,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.42,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,81899.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,897.37,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
329.7420,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,94.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1462.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,219.39,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.50,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.49,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,36.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.02,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.87,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,110487.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,906.16,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
330.4230,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,95.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1498.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,218.36,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,201.40,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.72,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,37.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.42,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.71,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,128477.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,914.49,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.0900,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,96.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1508.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,222.48,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,204.70,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.78,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,36.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.46,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.14,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,132189.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,925.24,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
331.7730,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,97.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1554.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,238.05,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,220.40,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.72,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,40.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.49,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,128408.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,1015.65,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
332.4500,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1570.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,219.85,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,202.80,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.78,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,27.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,0.46,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,2.03,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,133398.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,936.19,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.1230,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,98.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1494.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-21.28,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.29,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.37,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.28,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,92069.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
333.8040,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,97.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1488.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-24.14,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.09,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.23,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,65919.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,433.37,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
334.4860,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,96.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1467.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-23.80,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.05,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,0.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.36,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.23,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,56416.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,589.97,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.1700,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.8530,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.8530,8.00,95.00,1464.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.8530,8.00,95.00,1527.00,-16.47,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.8530,8.00,95.00,1527.00,160.34,0.00,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
335.8530,8.00,95.00,1527.00,160.34,142.70,0.03,4.00,-0.39,1.24,53357.00,523.09,31.00,89.00,66.00
